date,part_id,part_name,quantity_used,stock_on_hand,lead_time_days,unit_cost,seasonal_factor,weekly_factor
2024-01-21,BAT-005,Car Battery,2,489,10,120.0,1.1061028366529115,0.7
2024-01-21,TIR-006,Tire Set,1,474,14,350.0,1.1061028366529115,0.7
2024-01-21,BEL-007,Timing Belt,0,451,21,85.0,1.1061028366529115,0.7
2024-01-21,FLU-008,Transmission Fluid,3,497,6,15.25,1.1061028366529115,0.7
2024-01-21,RAD-009,Radiator Coolant,7,484,4,22.0,1.1061028366529115,0.7
2024-01-21,WIN-010,Windshield Wipers,4,479,3,28.5,1.1061028366529115,0.7
2024-01-22,ENG-001,Engine Oil Filter,23,474,3,12.5,1.110917362867202,1.0
2024-01-22,BRA-002,Brake Pads,12,457,7,45.0,1.110917362867202,1.0
2024-01-22,AIR-003,Air Filter,15,453,5,18.75,1.110917362867202,1.0
2024-01-22,SPA-004,Spark Plugs,7,495,4,8.5,1.110917362867202,1.0
2024-01-22,BAT-005,Car Battery,3,494,10,120.0,1.110917362867202,1.0
2024-01-22,TIR-006,Tire Set,1,452,14,350.0,1.110917362867202,1.0
2024-01-22,BEL-007,Timing Belt,1,469,21,85.0,1.110917362867202,1.0
2024-01-22,FLU-008,Transmission Fluid,3,486,6,15.25,1.110917362867202,1.0
2024-01-22,RAD-009,Radiator Coolant,15,482,4,22.0,1.110917362867202,1.0
2024-01-22,WIN-010,Windshield Wipers,8,465,3,28.5,1.110917362867202,1.0
2024-01-23,ENG-001,Engine Oil Filter,18,464,3,12.5,1.1156990218730822,1.0
2024-01-23,BRA-002,Brake Pads,9,457,7,45.0,1.1156990218730822,1.0
2024-01-23,AIR-003,Air Filter,16,462,5,18.75,1.1156990218730822,1.0
2024-01-23,SPA-004,Spark Plugs,6,481,4,8.5,1.1156990218730822,1.0
2024-01-23,BAT-005,Car Battery,4,470,10,120.0,1.1156990218730822,1.0
2024-01-23,TIR-006,Tire Set,2,469,14,350.0,1.1156990218730822,1.0
2024-01-23,BEL-007,Timing Belt,1,487,21,85.0,1.1156990218730822,1.0
2024-01-23,FLU-008,Transmission Fluid,3,480,6,15.25,1.1156990218730822,1.0
2024-01-23,RAD-009,Radiator Coolant,9,469,4,22.0,1.1156990218730822,1.0
2024-01-23,WIN-010,Windshield Wipers,5,461,3,28.5,1.1156990218730822,1.0
2024-01-24,ENG-001,Engine Oil Filter,11,476,3,12.5,1.120446396761792,1.0
2024-01-24,BRA-002,Brake Pads,6,480,7,45.0,1.120446396761792,1.0
2024-01-24,AIR-003,Air Filter,14,453,5,18.75,1.120446396761792,1.0
2024-01-24,SPA-004,Spark Plugs,4,475,4,8.5,1.120446396761792,1.0
2024-01-24,BAT-005,Car Battery,3,479,10,120.0,1.120446396761792,1.0
2024-01-24,TIR-006,Tire Set,2,493,14,350.0,1.120446396761792,1.0
2024-01-24,BEL-007,Timing Belt,1,462,21,85.0,1.120446396761792,1.0
2024-01-24,FLU-008,Transmission Fluid,4,477,6,15.25,1.120446396761792,1.0
2024-01-24,RAD-009,Radiator Coolant,11,484,4,22.0,1.120446396761792,1.0
2024-01-24,WIN-010,Windshield Wipers,7,490,3,28.5,1.120446396761792,1.0
2024-01-25,ENG-001,Engine Oil Filter,18,500,3,12.5,1.125158080783695,1.0
2024-01-25,BRA-002,Brake Pads,7,480,7,45.0,1.125158080783695,1.0
2024-01-25,AIR-003,Air Filter,15,477,5,18.75,1.125158080783695,1.0
2024-01-25,SPA-004,Spark Plugs,8,474,4,8.5,1.125158080783695,1.0
2024-01-25,BAT-005,Car Battery,4,454,10,120.0,1.125158080783695,1.0
2024-01-25,TIR-006,Tire Set,2,454,14,350.0,1.125158080783695,1.0
2024-01-25,BEL-007,Timing Belt,0,465,21,85.0,1.125158080783695,1.0
2024-01-25,FLU-008,Transmission Fluid,4,493,6,15.25,1.125158080783695,1.0
2024-01-25,RAD-009,Radiator Coolant,13,470,4,22.0,1.125158080783695,1.0
2024-01-25,WIN-010,Windshield Wipers,7,454,3,28.5,1.125158080783695,1.0
2024-01-26,ENG-001,Engine Oil Filter,17,487,3,12.5,1.1298326777651293,1.0
2024-01-26,BRA-002,Brake Pads,8,497,7,45.0,1.1298326777651293,1.0
2024-01-26,AIR-003,Air Filter,18,473,5,18.75,1.1298326777651293,1.0
2024-01-26,SPA-004,Spark Plugs,6,467,4,8.5,1.1298326777651293,1.0
2024-01-26,BAT-005,Car Battery,3,474,10,120.0,1.1298326777651293,1.0
2024-01-26,TIR-006,Tire Set,2,479,14,350.0,1.1298326777651293,1.0
2024-01-26,BEL-007,Timing Belt,0,453,21,85.0,1.1298326777651293,1.0
2024-01-26,FLU-008,Transmission Fluid,3,484,6,15.25,1.1298326777651293,1.0
2024-01-26,RAD-009,Radiator Coolant,8,475,4,22.0,1.1298326777651293,1.0
2024-01-26,WIN-010,Windshield Wipers,8,499,3,28.5,1.1298326777651293,1.0
2024-01-27,ENG-001,Engine Oil Filter,15,472,3,12.5,1.1344688025221232,0.7
2024-01-27,BRA-002,Brake Pads,7,458,7,45.0,1.1344688025221232,0.7
2024-01-27,AIR-003,Air Filter,12,487,5,18.75,1.1344688025221232,0.7
2024-01-27,SPA-004,Spark Plugs,3,472,4,8.5,1.1344688025221232,0.7
2024-01-27,BAT-005,Car Battery,3,495,10,120.0,1.1344688025221232,0.7
2024-01-27,TIR-006,Tire Set,1,467,14,350.0,1.1344688025221232,0.7
2024-01-27,BEL-007,Timing Belt,0,483,21,85.0,1.1344688025221232,0.7
2024-01-27,FLU-008,Transmission Fluid,3,453,6,15.25,1.1344688025221232,0.7
2024-01-27,RAD-009,Radiator Coolant,7,481,4,22.0,1.1344688025221232,0.7
2024-01-27,WIN-010,Windshield Wipers,4,466,3,28.5,1.1344688025221232,0.7
2024-01-28,ENG-001,Engine Oil Filter,10,453,3,12.5,1.1390650812708554,0.7
2024-01-28,BRA-002,Brake Pads,6,476,7,45.0,1.1390650812708554,0.7
2024-01-28,AIR-003,Air Filter,10,451,5,18.75,1.1390650812708554,0.7
2024-01-28,SPA-004,Spark Plugs,5,462,4,8.5,1.1390650812708554,0.7
2024-01-28,BAT-005,Car Battery,3,471,10,120.0,1.1390650812708554,0.7
2024-01-28,TIR-006,Tire Set,1,492,14,350.0,1.1390650812708554,0.7
2024-01-28,BEL-007,Timing Belt,0,500,21,85.0,1.1390650812708554,0.7
2024-01-28,FLU-008,Transmission Fluid,2,476,6,15.25,1.1390650812708554,0.7
2024-01-28,RAD-009,Radiator Coolant,9,454,4,22.0,1.1390650812708554,0.7
2024-01-28,WIN-010,Windshield Wipers,4,463,3,28.5,1.1390650812708554,0.7
2024-01-29,ENG-001,Engine Oil Filter,23,482,3,12.5,1.1436201520347364,1.0
2024-01-29,BRA-002,Brake Pads,9,480,7,45.0,1.1436201520347364,1.0
2024-01-29,AIR-003,Air Filter,13,472,5,18.75,1.1436201520347364,1.0
2024-01-29,SPA-004,Spark Plugs,6,499,4,8.5,1.1436201520347364,1.0
2024-01-29,BAT-005,Car Battery,5,488,10,120.0,1.1436201520347364,1.0
2024-01-29,TIR-006,Tire Set,2,500,14,350.0,1.1436201520347364,1.0
2024-01-29,BEL-007,Timing Belt,1,459,21,85.0,1.1436201520347364,1.0
2024-01-29,FLU-008,Transmission Fluid,4,496,6,15.25,1.1436201520347364,1.0
2024-01-29,RAD-009,Radiator Coolant,16,476,4,22.0,1.1436201520347364,1.0
2024-01-29,WIN-010,Windshield Wipers,7,494,3,28.5,1.1436201520347364,1.0
2024-01-30,ENG-001,Engine Oil Filter,25,494,3,12.5,1.148132665047993,1.0
2024-01-30,BRA-002,Brake Pads,7,500,7,45.0,1.148132665047993,1.0
2024-01-30,AIR-003,Air Filter,14,485,5,18.75,1.148132665047993,1.0
2024-01-30,SPA-004,Spark Plugs,7,464,4,8.5,1.148132665047993,1.0
2024-01-30,BAT-005,Car Battery,4,499,10,120.0,1.148132665047993,1.0
2024-01-30,TIR-006,Tire Set,2,473,14,350.0,1.148132665047993,1.0
2024-01-30,BEL-007,Timing Belt,1,475,21,85.0,1.148132665047993,1.0
2024-01-30,FLU-008,Transmission Fluid,4,461,6,15.25,1.148132665047993,1.0
2024-01-30,RAD-009,Radiator Coolant,11,482,4,22.0,1.148132665047993,1.0
2024-01-30,WIN-010,Windshield Wipers,7,453,3,28.5,1.148132665047993,1.0
2024-01-31,ENG-001,Engine Oil Filter,20,465,3,12.5,1.1526012831556314,1.0
2024-01-31,BRA-002,Brake Pads,10,474,7,45.0,1.1526012831556314,1.0
2024-01-31,AIR-003,Air Filter,16,466,5,18.75,1.1526012831556314,1.0
2024-01-31,SPA-004,Spark Plugs,6,496,4,8.5,1.1526012831556314,1.0
2024-01-31,BAT-005,Car Battery,5,455,10,120.0,1.1526012831556314,1.0
2024-01-31,TIR-006,Tire Set,2,463,14,350.0,1.1526012831556314,1.0
2024-01-31,BEL-007,Timing Belt,0,485,21,85.0,1.1526012831556314,1.0
2024-01-31,FLU-008,Transmission Fluid,4,498,6,15.25,1.1526012831556314,1.0
2024-01-31,RAD-009,Radiator Coolant,12,464,4,22.0,1.1526012831556314,1.0
2024-01-31,WIN-010,Windshield Wipers,7,496,3,28.5,1.1526012831556314,1.0
2024-02-01,ENG-001,Engine Oil Filter,20,466,3,12.5,1.157024682209665,1.0
2024-02-01,BRA-002,Brake Pads,8,477,7,45.0,1.157024682209665,1.0
2024-02-01,AIR-003,Air Filter,16,491,5,18.75,1.157024682209665,1.0
2024-02-01,SPA-004,Spark Plugs,5,473,4,8.5,1.157024682209665,1.0
2024-02-01,BAT-005,Car Battery,4,482,10,120.0,1.157024682209665,1.0
2024-02-01,TIR-006,Tire Set,1,482,14,350.0,1.157024682209665,1.0
2024-02-01,BEL-007,Timing Belt,1,500,21,85.0,1.157024682209665,1.0
2024-02-01,FLU-008,Transmission Fluid,4,469,6,15.25,1.157024682209665,1.0
2024-02-01,RAD-009,Radiator Coolant,16,478,4,22.0,1.157024682209665,1.0
2024-02-01,WIN-010,Windshield Wipers,4,459,3,28.5,1.157024682209665,1.0
2024-02-02,ENG-001,Engine Oil Filter,16,494,3,12.5,1.16140155146149,1.0
2024-02-02,BRA-002,Brake Pads,11,457,7,45.0,1.16140155146149,1.0
2024-02-02,AIR-003,Air Filter,14,497,5,18.75,1.16140155146149,1.0
2024-02-02,SPA-004,Spark Plugs,5,461,4,8.5,1.16140155146149,1.0
2024-02-02,BAT-005,Car Battery,3,491,10,120.0,1.16140155146149,1.0
2024-02-02,TIR-006,Tire Set,2,486,14,350.0,1.16140155146149,1.0
2024-02-02,BEL-007,Timing Belt,1,469,21,85.0,1.16140155146149,1.0
2024-02-02,FLU-008,Transmission Fluid,3,484,6,15.25,1.16140155146149,1.0
2024-02-02,RAD-009,Radiator Coolant,12,469,4,22.0,1.16140155146149,1.0
2024-02-02,WIN-010,Windshield Wipers,7,484,3,28.5,1.16140155146149,1.0
2024-02-03,ENG-001,Engine Oil Filter,16,488,3,12.5,1.1657305939502858,0.7
2024-02-03,BRA-002,Brake Pads,7,496,7,45.0,1.1657305939502858,0.7
2024-02-03,AIR-003,Air Filter,12,452,5,18.75,1.1657305939502858,0.7
2024-02-03,SPA-004,Spark Plugs,3,487,4,8.5,1.1657305939502858,0.7
2024-02-03,BAT-005,Car Battery,3,480,10,120.0,1.1657305939502858,0.7
2024-02-03,TIR-006,Tire Set,2,459,14,350.0,1.1657305939502858,0.7
2024-02-03,BEL-007,Timing Belt,0,478,21,85.0,1.1657305939502858,0.7
2024-02-03,FLU-008,Transmission Fluid,4,497,6,15.25,1.1657305939502858,0.7
2024-02-03,RAD-009,Radiator Coolant,8,480,4,22.0,1.1657305939502858,0.7
2024-02-03,WIN-010,Windshield Wipers,5,479,3,28.5,1.1657305939502858,0.7
2024-02-04,ENG-001,Engine Oil Filter,17,490,3,12.5,1.1700105268873353,0.7
2024-02-04,BRA-002,Brake Pads,5,490,7,45.0,1.1700105268873353,0.7
2024-02-04,AIR-003,Air Filter,10,466,5,18.75,1.1700105268873353,0.7
2024-02-04,SPA-004,Spark Plugs,5,494,4,8.5,1.1700105268873353,0.7
2024-02-04,BAT-005,Car Battery,3,477,10,120.0,1.1700105268873353,0.7
2024-02-04,TIR-006,Tire Set,1,456,14,350.0,1.1700105268873353,0.7
2024-02-04,BEL-007,Timing Belt,0,488,21,85.0,1.1700105268873353,0.7
2024-02-04,FLU-008,Transmission Fluid,2,456,6,15.25,1.1700105268873353,0.7
2024-02-04,RAD-009,Radiator Coolant,10,459,4,22.0,1.1700105268873353,0.7
2024-02-04,WIN-010,Windshield Wipers,6,454,3,28.5,1.1700105268873353,0.7
2024-02-05,ENG-001,Engine Oil Filter,17,453,3,12.5,1.1742400820361403,1.0
2024-02-05,BRA-002,Brake Pads,9,481,7,45.0,1.1742400820361403,1.0
2024-02-05,AIR-003,Air Filter,10,471,5,18.75,1.1742400820361403,1.0
2024-02-05,SPA-004,Spark Plugs,5,453,4,8.5,1.1742400820361403,1.0
2024-02-05,BAT-005,Car Battery,5,470,10,120.0,1.1742400820361403,1.0
2024-02-05,TIR-006,Tire Set,2,495,14,350.0,1.1742400820361403,1.0
2024-02-05,BEL-007,Timing Belt,1,491,21,85.0,1.1742400820361403,1.0
2024-02-05,FLU-008,Transmission Fluid,3,495,6,15.25,1.1742400820361403,1.0
2024-02-05,RAD-009,Radiator Coolant,18,495,4,22.0,1.1742400820361403,1.0
2024-02-05,WIN-010,Windshield Wipers,5,463,3,28.5,1.1742400820361403,1.0
2024-02-06,ENG-001,Engine Oil Filter,19,470,3,12.5,1.178418006088229,1.0
2024-02-06,BRA-002,Brake Pads,13,473,7,45.0,1.178418006088229,1.0
2024-02-06,AIR-003,Air Filter,14,478,5,18.75,1.178418006088229,1.0
2024-02-06,SPA-004,Spark Plugs,6,485,4,8.5,1.178418006088229,1.0
2024-02-06,BAT-005,Car Battery,4,456,10,120.0,1.178418006088229,1.0
2024-02-06,TIR-006,Tire Set,2,481,14,350.0,1.178418006088229,1.0
2024-02-06,BEL-007,Timing Belt,0,471,21,85.0,1.178418006088229,1.0
2024-02-06,FLU-008,Transmission Fluid,3,462,6,15.25,1.178418006088229,1.0
2024-02-06,RAD-009,Radiator Coolant,6,493,4,22.0,1.178418006088229,1.0
2024-02-06,WIN-010,Windshield Wipers,7,495,3,28.5,1.178418006088229,1.0
2024-02-07,ENG-001,Engine Oil Filter,22,464,3,12.5,1.1825430610345378,1.0
2024-02-07,BRA-002,Brake Pads,8,464,7,45.0,1.1825430610345378,1.0
2024-02-07,AIR-003,Air Filter,16,452,5,18.75,1.1825430610345378,1.0
2024-02-07,SPA-004,Spark Plugs,8,452,4,8.5,1.1825430610345378,1.0
2024-02-07,BAT-005,Car Battery,4,470,10,120.0,1.1825430610345378,1.0
2024-02-07,TIR-006,Tire Set,2,490,14,350.0,1.1825430610345378,1.0
2024-02-07,BEL-007,Timing Belt,0,452,21,85.0,1.1825430610345378,1.0
2024-02-07,FLU-008,Transmission Fluid,5,484,6,15.25,1.1825430610345378,1.0
2024-02-07,RAD-009,Radiator Coolant,13,481,4,22.0,1.1825430610345378,1.0
2024-02-07,WIN-010,Windshield Wipers,8,476,3,28.5,1.1825430610345378,1.0
2024-02-08,ENG-001,Engine Oil Filter,14,479,3,12.5,1.1866140245322603,1.0
2024-02-08,BRA-002,Brake Pads,9,496,7,45.0,1.1866140245322603,1.0
2024-02-08,AIR-003,Air Filter,15,496,5,18.75,1.1866140245322603,1.0
2024-02-08,SPA-004,Spark Plugs,5,500,4,8.5,1.1866140245322603,1.0
2024-02-08,BAT-005,Car Battery,3,497,10,120.0,1.1866140245322603,1.0
2024-02-08,TIR-006,Tire Set,2,464,14,350.0,1.1866140245322603,1.0
2024-02-08,BEL-007,Timing Belt,1,498,21,85.0,1.1866140245322603,1.0
2024-02-08,FLU-008,Transmission Fluid,4,475,6,15.25,1.1866140245322603,1.0
2024-02-08,RAD-009,Radiator Coolant,14,479,4,22.0,1.1866140245322603,1.0
2024-02-08,WIN-010,Windshield Wipers,4,465,3,28.5,1.1866140245322603,1.0
2024-02-09,ENG-001,Engine Oil Filter,14,498,3,12.5,1.1906296902670532,1.0
2024-02-09,BRA-002,Brake Pads,8,456,7,45.0,1.1906296902670532,1.0
2024-02-09,AIR-003,Air Filter,19,493,5,18.75,1.1906296902670532,1.0
2024-02-09,SPA-004,Spark Plugs,6,461,4,8.5,1.1906296902670532,1.0
2024-02-09,BAT-005,Car Battery,5,484,10,120.0,1.1906296902670532,1.0
2024-02-09,TIR-006,Tire Set,1,489,14,350.0,1.1906296902670532,1.0
2024-02-09,BEL-007,Timing Belt,0,495,21,85.0,1.1906296902670532,1.0
2024-02-09,FLU-008,Transmission Fluid,4,462,6,15.25,1.1906296902670532,1.0
2024-02-09,RAD-009,Radiator Coolant,12,475,4,22.0,1.1906296902670532,1.0
2024-02-09,WIN-010,Windshield Wipers,7,466,3,28.5,1.1906296902670532,1.0
2024-02-10,ENG-001,Engine Oil Filter,15,477,3,12.5,1.1945888683104944,0.7
2024-02-10,BRA-002,Brake Pads,6,468,7,45.0,1.1945888683104944,0.7
2024-02-10,AIR-003,Air Filter,9,489,5,18.75,1.1945888683104944,0.7
2024-02-10,SPA-004,Spark Plugs,4,474,4,8.5,1.1945888683104944,0.7
2024-02-10,BAT-005,Car Battery,3,454,10,120.0,1.1945888683104944,0.7
2024-02-10,TIR-006,Tire Set,1,485,14,350.0,1.1945888683104944,0.7
2024-02-10,BEL-007,Timing Belt,0,472,21,85.0,1.1945888683104944,0.7
2024-02-10,FLU-008,Transmission Fluid,3,464,6,15.25,1.1945888683104944,0.7
2024-02-10,RAD-009,Radiator Coolant,12,460,4,22.0,1.1945888683104944,0.7
2024-02-10,WIN-010,Windshield Wipers,3,495,3,28.5,1.1945888683104944,0.7
2024-02-11,ENG-001,Engine Oil Filter,13,468,3,12.5,1.1984903854726836,0.7
2024-02-11,BRA-002,Brake Pads,6,483,7,45.0,1.1984903854726836,0.7
2024-02-11,AIR-003,Air Filter,12,494,5,18.75,1.1984903854726836,0.7
2024-02-11,SPA-004,Spark Plugs,4,473,4,8.5,1.1984903854726836,0.7
2024-02-11,BAT-005,Car Battery,1,460,10,120.0,1.1984903854726836,0.7
2024-02-11,TIR-006,Tire Set,1,461,14,350.0,1.1984903854726836,0.7
2024-02-11,BEL-007,Timing Belt,0,497,21,85.0,1.1984903854726836,0.7
2024-02-11,FLU-008,Transmission Fluid,2,456,6,15.25,1.1984903854726836,0.7
2024-02-11,RAD-009,Radiator Coolant,8,473,4,22.0,1.1984903854726836,0.7
2024-02-11,WIN-010,Windshield Wipers,4,468,3,28.5,1.1984903854726836,0.7
2024-02-12,ENG-001,Engine Oil Filter,20,489,3,12.5,1.2023330856498837,1.0
2024-02-12,BRA-002,Brake Pads,6,484,7,45.0,1.2023330856498837,1.0
2024-02-12,AIR-003,Air Filter,15,465,5,18.75,1.2023330856498837,1.0
2024-02-12,SPA-004,Spark Plugs,5,469,4,8.5,1.2023330856498837,1.0
2024-02-12,BAT-005,Car Battery,3,451,10,120.0,1.2023330856498837,1.0
2024-02-12,TIR-006,Tire Set,1,453,14,350.0,1.2023330856498837,1.0
2024-02-12,BEL-007,Timing Belt,1,489,21,85.0,1.2023330856498837,1.0
2024-02-12,FLU-008,Transmission Fluid,2,454,6,15.25,1.2023330856498837,1.0
2024-02-12,RAD-009,Radiator Coolant,14,490,4,22.0,1.2023330856498837,1.0
2024-02-12,WIN-010,Windshield Wipers,9,462,3,28.5,1.2023330856498837,1.0
2024-02-13,ENG-001,Engine Oil Filter,23,500,3,12.5,1.2061158301671,1.0
2024-02-13,BRA-002,Brake Pads,10,486,7,45.0,1.2061158301671,1.0
2024-02-13,AIR-003,Air Filter,16,471,5,18.75,1.2061158301671,1.0
2024-02-13,SPA-004,Spark Plugs,6,494,4,8.5,1.2061158301671,1.0
2024-02-13,BAT-005,Car Battery,5,463,10,120.0,1.2061158301671,1.0
2024-02-13,TIR-006,Tire Set,2,457,14,350.0,1.2061158301671,1.0
2024-02-13,BEL-007,Timing Belt,0,479,21,85.0,1.2061158301671,1.0
2024-02-13,FLU-008,Transmission Fluid,4,465,6,15.25,1.2061158301671,1.0
2024-02-13,RAD-009,Radiator Coolant,12,452,4,22.0,1.2061158301671,1.0
2024-02-13,WIN-010,Windshield Wipers,4,493,3,28.5,1.2061158301671,1.0
2024-02-14,ENG-001,Engine Oil Filter,13,484,3,12.5,1.209837498115494,1.0
2024-02-14,BRA-002,Brake Pads,12,472,7,45.0,1.209837498115494,1.0
2024-02-14,AIR-003,Air Filter,16,484,5,18.75,1.209837498115494,1.0
2024-02-14,SPA-004,Spark Plugs,8,454,4,8.5,1.209837498115494,1.0
2024-02-14,BAT-005,Car Battery,4,480,10,120.0,1.209837498115494,1.0
2024-02-14,TIR-006,Tire Set,2,493,14,350.0,1.209837498115494,1.0
2024-02-14,BEL-007,Timing Belt,1,500,21,85.0,1.209837498115494,1.0
2024-02-14,FLU-008,Transmission Fluid,4,497,6,15.25,1.209837498115494,1.0
2024-02-14,RAD-009,Radiator Coolant,12,493,4,22.0,1.209837498115494,1.0
2024-02-14,WIN-010,Windshield Wipers,7,478,3,28.5,1.209837498115494,1.0
2024-02-15,ENG-001,Engine Oil Filter,22,497,3,12.5,1.2134969866845324,1.0
2024-02-15,BRA-002,Brake Pads,7,492,7,45.0,1.2134969866845324,1.0
2024-02-15,AIR-003,Air Filter,15,462,5,18.75,1.2134969866845324,1.0
2024-02-15,SPA-004,Spark Plugs,6,491,4,8.5,1.2134969866845324,1.0
2024-02-15,BAT-005,Car Battery,6,465,10,120.0,1.2134969866845324,1.0
2024-02-15,TIR-006,Tire Set,3,467,14,350.0,1.2134969866845324,1.0
2024-02-15,BEL-007,Timing Belt,1,482,21,85.0,1.2134969866845324,1.0
2024-02-15,FLU-008,Transmission Fluid,3,480,6,15.25,1.2134969866845324,1.0
2024-02-15,RAD-009,Radiator Coolant,14,451,4,22.0,1.2134969866845324,1.0
2024-02-15,WIN-010,Windshield Wipers,8,489,3,28.5,1.2134969866845324,1.0
2024-02-16,ENG-001,Engine Oil Filter,16,489,3,12.5,1.2170932114887738,1.0
2024-02-16,BRA-002,Brake Pads,11,493,7,45.0,1.2170932114887738,1.0
2024-02-16,AIR-003,Air Filter,18,493,5,18.75,1.2170932114887738,1.0
2024-02-16,SPA-004,Spark Plugs,3,464,4,8.5,1.2170932114887738,1.0
2024-02-16,BAT-005,Car Battery,4,457,10,120.0,1.2170932114887738,1.0
2024-02-16,TIR-006,Tire Set,3,466,14,350.0,1.2170932114887738,1.0
2024-02-16,BEL-007,Timing Belt,1,455,21,85.0,1.2170932114887738,1.0
2024-02-16,FLU-008,Transmission Fluid,4,487,6,15.25,1.2170932114887738,1.0
2024-02-16,RAD-009,Radiator Coolant,15,467,4,22.0,1.2170932114887738,1.0
2024-02-16,WIN-010,Windshield Wipers,6,496,3,28.5,1.2170932114887738,1.0
2024-02-17,ENG-001,Engine Oil Filter,10,471,3,12.5,1.2206251068891956,0.7
2024-02-17,BRA-002,Brake Pads,5,466,7,45.0,1.2206251068891956,0.7
2024-02-17,AIR-003,Air Filter,11,495,5,18.75,1.2206251068891956,0.7
2024-02-17,SPA-004,Spark Plugs,4,479,4,8.5,1.2206251068891956,0.7
2024-02-17,BAT-005,Car Battery,2,483,10,120.0,1.2206251068891956,0.7
2024-02-17,TIR-006,Tire Set,2,499,14,350.0,1.2206251068891956,0.7
2024-02-17,BEL-007,Timing Belt,0,462,21,85.0,1.2206251068891956,0.7
2024-02-17,FLU-008,Transmission Fluid,3,486,6,15.25,1.2206251068891956,0.7
2024-02-17,RAD-009,Radiator Coolant,11,471,4,22.0,1.2206251068891956,0.7
2024-02-17,WIN-010,Windshield Wipers,6,457,3,28.5,1.2206251068891956,0.7
2024-02-18,ENG-001,Engine Oil Filter,11,467,3,12.5,1.2240916263089665,0.7
2024-02-18,BRA-002,Brake Pads,6,497,7,45.0,1.2240916263089665,0.7
2024-02-18,AIR-003,Air Filter,11,496,5,18.75,1.2240916263089665,0.7
2024-02-18,SPA-004,Spark Plugs,6,476,4,8.5,1.2240916263089665,0.7
2024-02-18,BAT-005,Car Battery,3,487,10,120.0,1.2240916263089665,0.7
2024-02-18,TIR-006,Tire Set,1,468,14,350.0,1.2240916263089665,0.7
2024-02-18,BEL-007,Timing Belt,0,460,21,85.0,1.2240916263089665,0.7
2024-02-18,FLU-008,Transmission Fluid,3,473,6,15.25,1.2240916263089665,0.7
2024-02-18,RAD-009,Radiator Coolant,12,471,4,22.0,1.2240916263089665,0.7
2024-02-18,WIN-010,Windshield Wipers,5,486,3,28.5,1.2240916263089665,0.7
2024-02-19,ENG-001,Engine Oil Filter,19,458,3,12.5,1.2274917425435687,1.0
2024-02-19,BRA-002,Brake Pads,8,463,7,45.0,1.2274917425435687,1.0
2024-02-19,AIR-003,Air Filter,18,494,5,18.75,1.2274917425435687,1.0
2024-02-19,SPA-004,Spark Plugs,5,461,4,8.5,1.2274917425435687,1.0
2024-02-19,BAT-005,Car Battery,3,482,10,120.0,1.2274917425435687,1.0
2024-02-19,TIR-006,Tire Set,1,474,14,350.0,1.2274917425435687,1.0
2024-02-19,BEL-007,Timing Belt,1,473,21,85.0,1.2274917425435687,1.0
2024-02-19,FLU-008,Transmission Fluid,5,477,6,15.25,1.2274917425435687,1.0
2024-02-19,RAD-009,Radiator Coolant,11,484,4,22.0,1.2274917425435687,1.0
2024-02-19,WIN-010,Windshield Wipers,7,477,3,28.5,1.2274917425435687,1.0
2024-02-20,ENG-001,Engine Oil Filter,16,461,3,12.5,1.2308244480651813,1.0
2024-02-20,BRA-002,Brake Pads,9,496,7,45.0,1.2308244480651813,1.0
2024-02-20,AIR-003,Air Filter,9,466,5,18.75,1.2308244480651813,1.0
2024-02-20,SPA-004,Spark Plugs,8,492,4,8.5,1.2308244480651813,1.0
2024-02-20,BAT-005,Car Battery,1,456,10,120.0,1.2308244480651813,1.0
2024-02-20,TIR-006,Tire Set,1,470,14,350.0,1.2308244480651813,1.0
2024-02-20,BEL-007,Timing Belt,1,486,21,85.0,1.2308244480651813,1.0
2024-02-20,FLU-008,Transmission Fluid,4,458,6,15.25,1.2308244480651813,1.0
2024-02-20,RAD-009,Radiator Coolant,17,489,4,22.0,1.2308244480651813,1.0
2024-02-20,WIN-010,Windshield Wipers,8,489,3,28.5,1.2308244480651813,1.0
2024-02-21,ENG-001,Engine Oil Filter,11,455,3,12.5,1.2340887553212325,1.0
2024-02-21,BRA-002,Brake Pads,8,480,7,45.0,1.2340887553212325,1.0
2024-02-21,AIR-003,Air Filter,16,464,5,18.75,1.2340887553212325,1.0
2024-02-21,SPA-004,Spark Plugs,7,472,4,8.5,1.2340887553212325,1.0
2024-02-21,BAT-005,Car Battery,4,459,10,120.0,1.2340887553212325,1.0
2024-02-21,TIR-006,Tire Set,2,482,14,350.0,1.2340887553212325,1.0
2024-02-21,BEL-007,Timing Belt,1,497,21,85.0,1.2340887553212325,1.0
2024-02-21,FLU-008,Transmission Fluid,4,472,6,15.25,1.2340887553212325,1.0
2024-02-21,RAD-009,Radiator Coolant,13,480,4,22.0,1.2340887553212325,1.0
2024-02-21,WIN-010,Windshield Wipers,7,478,3,28.5,1.2340887553212325,1.0
2024-02-22,ENG-001,Engine Oil Filter,18,458,3,12.5,1.2372836970270331,1.0
2024-02-22,BRA-002,Brake Pads,8,453,7,45.0,1.2372836970270331,1.0
2024-02-22,AIR-003,Air Filter,12,471,5,18.75,1.2372836970270331,1.0
2024-02-22,SPA-004,Spark Plugs,5,494,4,8.5,1.2372836970270331,1.0
2024-02-22,BAT-005,Car Battery,3,491,10,120.0,1.2372836970270331,1.0
